Date,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
2020-04-14,Oklahoma,US,2020-04-14 23:33:31,35.5653,-96.9289,2184,108,1060,2076.0,40,59.71073104,28269,488,4.945054945,84000040,USA,772.8766738,22.34432234
2020-04-14,Oregon,US,2020-04-14 23:33:31,44.572,-122.0709,1633,55,,1578.0,41,40.75292845,32363,381,3.368034293,84000041,USA,807.6466769,23.3312921
2020-04-14,Pennsylvania,US,2020-04-14 23:33:31,40.5908,-77.2098,25465,691,,24774.0,42,202.3039211,133631,2317,2.713528372,84000042,USA,1061.616936,9.098763008
2020-04-14,Puerto Rico,US,2020-04-14 23:33:31,18.2208,-66.5901,923,45,,878.0,72,31.46510816,7207,,4.875406284,630,PRI,245.686928,
2020-04-14,Rhode Island,US,2020-04-14 23:33:31,41.6809,-71.5118,3251,80,135,3171.0,44,306.8831116,22900,331,2.460781298,84000044,USA,2161.680485,10.18148262
2020-04-14,South Carolina,US,2020-04-14 23:33:31,33.8569,-80.945,3553,97,,3456.0,45,70.49638143,33872,675,2.73008725,84000045,USA,672.0668257,18.99802983
2020-04-14,South Dakota,US,2020-04-14 23:33:31,44.2998,-99.4388,988,6,261,982.0,46,134.2588315,9296,45,0.607287449,84000046,USA,1263.228843,4.55465587
2020-04-14,Tennessee,US,2020-04-14 23:33:31,35.7478,-86.6923,5827,124,1969,5703.0,47,88.75952809,78831,633,2.128024713,84000047,USA,1200.789833,10.86322293
2020-04-14,Texas,US,2020-04-14 23:33:31,31.0545,-97.5635,15027,342,2580,14664.0,48,65.28730307,146467,1409,2.279088365,84000048,USA,637.2407983,9.389577502
2020-04-14,Utah,US,2020-04-14 23:33:31,40.15,-111.8624,2417,18,218,2399.0,49,84.3370383,46476,213,0.744724866,84000049,USA,1621.699707,8.812577576
2020-04-14,Vermont,US,2020-04-14 23:33:31,44.0459,-72.7107,752,29,15,723.0,50,123.1593653,10585,64,3.856382979,84000050,USA,1733.566332,8.510638298
2020-04-14,Virgin Islands,US,2020-04-14 23:33:31,18.3358,-64.8963,51,1,44,50.0,78,47.54446806,377,,1.960784314,850,VIR,351.4561659,
2020-04-14,Virginia,US,2020-04-14 23:33:31,37.7693,-78.17,6182,154,721,6028.0,51,78.18161354,42763,1282,2.491103203,84000051,USA,540.8088547,20.73762536
2020-04-14,Washington,US,2020-04-14 23:33:31,47.4009,-121.4905,10799,530,,10269.0,53,143.0444235,93929,387,4.907861839,84000053,USA,1244.191097,3.583665154
2020-04-14,West Virginia,US,2020-04-14 23:33:31,38.4912,-80.9545,640,9,147,631.0,54,48.37497865,17038,164,1.40625,84000054,USA,1287.832635,25.625
2020-04-14,Wisconsin,US,2020-04-14 23:33:31,44.2685,-89.6165,3555,170,,3385.0,55,68.70134742,41552,1049,4.781997187,84000055,USA,803.0037659,29.50773558
2020-04-14,Wyoming,US,2020-04-14 23:33:31,42.756,-107.3025,282,1,140,281.0,56,56.71305607,5964,43,0.354609929,84000056,USA,1199.420803,15.24822695
2020-04-14,Recovered,US,,,,0,0,47763,-47763.0,,,,,,84070001,USA,,
2020-04-15,Alabama,US,2020-04-15 22:56:51,32.3182,-86.9023,4307,118,,3957.0,1,86.90743260088674,34077,525,2.895705521472393,84000001,USA,726.7594063166669,12.883435582822086
2020-04-15,Alaska,US,2020-04-15 22:56:51,61.3707,-152.4044,293,9,106,284.0,2,49.01722963986556,8664,34,3.0716723549488054,84000002,USA,1449.4378075078337,11.604095563139932
2020-04-15,American Samoa,US,,-14.270999999999999,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.3917075537822825,
2020-04-15,Arizona,US,2020-04-15 22:56:51,33.7298,-111.4312,3964,142,385,3822.0,4,54.460147303432734,45310,590,3.5822401614530777,84000004,USA,622.4998169320226,14.883955600403633
2020-04-15,Arkansas,US,2020-04-15 22:56:51,34.9697,-92.3731,1569,33,489,1536.0,5,60.60191724535897,21834,130,2.1032504780114722,84000005,USA,843.3284009784371,8.2855321861058
2020-04-15,California,US,2020-04-15 22:56:51,36.1162,-119.6816,26686,860,,25826.0,6,68.06156401321954,216486,5163,3.2264108521322044,84000006,USA,552.13878988855,19.34722326313423
2020-04-15,Colorado,US,2020-04-15 22:56:51,39.0598,-105.3111,7956,328,,7628.0,8,140.39637447009457,39580,1556,4.122674710910005,84000008,USA,698.4525517252819,19.557566616390147
2020-04-15,Connecticut,US,2020-04-15 22:56:51,41.5978,-72.7554,14755,868,,13887.0,9,413.8516758959377,50143,1908,5.882751609623856,84000009,USA,1406.4225404574722,12.931209759403592
2020-04-15,Delaware,US,2020-04-15 22:56:51,39.3185,-75.5071,2014,46,354,1968.0,10,206.82629466688027,13102,208,2.284011916583913,84000010,USA,1345.5005524952658,10.327706057596822
2020-04-15,Diamond Princess,US,2020-04-15 22:56:51,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
2020-04-15,District of Columbia,US,2020-04-15 22:56:51,38.8974,-77.0268,2197,72,530,2125.0,11,311.3004765150216,11525,313,3.277196176604461,84000011,USA,1633.0168374308714,14.246700045516613
2020-04-15,Florida,US,2020-04-15 22:56:51,27.7663,-81.6868,22511,596,,21915.0,12,106.02090011937301,213509,3344,2.647594509350984,84000012,USA,1005.5713368391991,14.854959797432366
2020-04-15,Georgia,US,2020-04-15 22:56:51,33.0406,-83.6431,14987,552,,14435.0,13,147.8096371252204,64090,2922,3.683192099819844,84000013,USA,632.0891201278025,19.49689731100287
2020-04-15,Grand Princess,US,2020-04-15 22:56:51,,,103,0,0,103.0,99999,,,,0.0,84099999,USA,,
2020-04-15,Guam,US,2020-04-15 22:56:51,13.4443,144.7937,135,5,73,130.0,66,82.20229070383428,978,9,3.7037037037037037,316,GUM,595.5099282099994,6.666666666666667
2020-04-15,Hawaii,US,2020-04-15 22:56:51,21.0943,-157.4983,524,9,333,515.0,15,37.011243224611626,19803,45,1.717557251908397,84000015,USA,1398.7283388873743,8.587786259541986
2020-04-15,Idaho,US,2020-04-15 22:56:51,44.2405,-114.4788,1473,39,,1434.0,16,91.4624491694179,15398,141,2.6476578411405294,84000016,USA,956.1023708830255,9.572301425661914
2020-04-15,Illinois,US,2020-04-15 22:56:51,40.3495,-88.9861,24593,949,,23644.0,17,209.5580024392337,116929,4283,3.8588216159069653,84000017,USA,996.3569986263227,17.415524742812995
2020-04-15,Indiana,US,2020-04-15 22:56:51,39.8494,-86.2583,8960,436,,8524.0,18,136.9194409408077,48396,,4.866071428571429,84000018,USA,739.5483553316217,
2020-04-15,Iowa,US,2020-04-15 22:56:51,42.0115,-93.2105,1995,53,908,1942.0,19,76.12432189255367,19869,171,2.656641604010025,84000019,USA,758.1524569840345,8.571428571428571
2020-04-15,Kansas,US,2020-04-15 22:56:51,38.5266,-96.7265,1504,73,,1433.0,20,61.67756412990345,14668,342,4.720744680851064,84000020,USA,601.5202863413722,22.73936170212766
2020-04-15,Kentucky,US,2020-04-15 22:56:51,37.6681,-84.6701,2210,115,653,2095.0,21,64.55753405409921,27697,687,5.203619909502263,84000021,USA,809.0724075549258,31.085972850678733
2020-04-15,Louisiana,US,2020-04-15 22:56:51,31.1695,-91.8678,21951,1103,,20848.0,22,477.4794410416974,121928,1943,5.024828026058039,84000022,USA,2652.1850160508443,8.851532959774042
2020-04-15,Maine,US,2020-04-15 22:56:51,44.6939,-69.3819,770,24,305,746.0,23,65.58739904225362,14846,126,3.116883116883117,84000023,USA,1264.5591249107756,16.363636363636363
2020-04-15,Maryland,US,2020-04-15 22:56:51,39.0639,-76.8021,10032,311,607,9721.0,24,168.79411979974208,55763,2231,3.100079744816587,84000024,USA,938.2442685798461,22.23883572567783
2020-04-15,Massachusetts,US,2020-04-15 22:56:51,42.2302,-71.5301,29918,1108,,28810.0,25,435.88277699200967,132023,3454,3.7034561133765624,84000025,USA,1923.4758963438762,11.544889364262318
2020-04-15,Michigan,US,2020-04-15 22:56:51,43.3266,-84.5361,28059,1921,452,26138.0,26,352.1788359083092,89697,3918,6.846288178481058,84000026,USA,1125.8200593202757,13.963434192237784
2020-04-15,Minnesota,US,2020-04-15 22:56:51,45.6945,-93.9002,1809,87,940,1722.0,27,36.571712296060646,40242,445,4.8092868988391375,84000027,USA,813.5538121714055,24.599226091763406
2020-04-15,Mississippi,US,2020-04-15 22:56:51,32.7416,-89.6787,3360,122,,3238.0,28,116.0539180977105,38151,645,3.630952380952381,84000028,USA,1317.7300682576645,19.196428571428573
2020-04-15,Missouri,US,2020-04-15 22:56:51,38.4561,-92.2884,4791,153,,4638.0,29,81.76526967691198,49012,1024,3.1934877896055105,84000029,USA,836.4599034449615,21.3734084742225
2020-04-15,Montana,US,2020-04-15 22:56:51,46.9219,-110.4544,404,7,209,397.0,30,46.65197052611644,9583,51,1.7326732673267327,84000030,USA,1106.5985979004304,12.623762376237623
2020-04-15,Nebraska,US,2020-04-15 22:56:51,41.1254,-98.2681,901,20,,881.0,31,59.07143119391164,11729,,2.2197558268590454,84000031,USA,768.9775987496,
2020-04-15,Nevada,US,2020-04-15 22:56:51,38.3135,-117.0554,3211,131,,3080.0,32,106.4409186603759,27655,,4.07972594207412,84000032,USA,916.7311135324495,
2020-04-15,New Hampshire,US,2020-04-15 22:56:51,43.4525,-71.5639,1139,32,365,1107.0,33,85.75851486430729,12166,178,2.809482001755926,84000033,USA,916.0123721151558,15.62774363476734
2020-04-15,New Jersey,US,2020-04-15 22:56:51,40.2989,-74.521,71030,3156,,67874.0,34,799.6901665017299,144021,8270,4.443193017035056,84000034,USA,1621.458221452142,11.642967760101365
2020-04-15,New Mexico,US,2020-04-15 22:56:51,34.8405,-106.2485,1484,36,340,1448.0,35,88.99374105340044,32850,181,2.4258760107816713,84000035,USA,1969.976006471836,12.196765498652292
2020-04-15,New York,US,2020-04-15 22:56:51,42.1657,-74.9481,214454,11617,23887,202837.0,36,1271.891833384981,526012,46201,5.417012506178481,84000036,USA,3119.6917150647723,21.543547800460704
2020-04-15,North Carolina,US,2020-04-15 22:56:51,35.6301,-79.8064,5340,130,,5210.0,37,53.842178894168356,67827,431,2.4344569288389515,84000037,USA,683.8864172012654,8.071161048689138
2020-04-15,North Dakota,US,2020-04-15 22:56:51,47.5289,-99.78399999999999,365,9,142,356.0,38,60.18950624816546,11317,44,2.4657534246575343,84000038,USA,1866.2044992068177,12.054794520547945
2020-04-15,Northern Mariana Islands,US,2020-04-15 22:56:51,15.0979,145.6739,13,2,,11.0,69,23.574640940084144,40,,15.384615384615385,580,MNP,72.53735673872045,
2020-04-15,Ohio,US,2020-04-15 22:56:51,40.3888,-82.7649,7794,362,,7432.0,39,69.75208209159592,71552,2237,4.644598409032589,84000039,USA,640.3516779340354,28.70156530664614
2020-04-15,Oklahoma,US,2020-04-15 22:56:51,35.5653,-96.9289,2263,123,1115,2140.0,40,61.870597222138684,29219,510,5.435262925320371,84000040,USA,798.8497482252188,22.536456031816172
2020-04-15,Oregon,US,2020-04-15 22:56:51,44.571999999999996,-122.0709,1663,58,,1605.0,41,41.50160441259632,33351,401,3.4876728803367407,84000041,USA,832.3030720171377,24.11304870715574
2020-04-15,Pennsylvania,US,2020-04-15 22:56:51,40.5908,-77.2098,26753,779,,25974.0,42,212.53629693019985,137584,2395,2.9118229731245093,84000042,USA,1093.0211145234036,8.952267035472657
2020-04-15,Puerto Rico,US,2020-04-15 22:56:51,18.2208,-66.5901,974,51,,923.0,72,33.20370026944769,7799,,5.236139630390143,630,PRI,265.8682324449923,
2020-04-15,Rhode Island,US,2020-04-15 22:56:51,41.6809,-71.5118,3251,80,168,3171.0,44,306.8831116116225,25897,331,2.460781298062135,84000044,USA,2444.586878316268,10.181482620732082
2020-04-15,South Carolina,US,2020-04-15 22:56:51,33.8569,-80.945,3656,106,,3550.0,45,72.54004236132124,34733,675,2.8993435448577682,84000045,USA,689.1502438008125,18.462800875273523
2020-04-15,South Dakota,US,2020-04-15 22:56:51,44.2998,-99.4388,1168,6,329,1162.0,46,158.7189424535122,9859,51,0.5136986301369864,84000046,USA,1339.7346349736104,4.366438356164384
2020-04-15,Tennessee,US,2020-04-15 22:56:51,35.7478,-86.6923,5827,124,2196,5703.0,47,88.75952809238302,80896,663,2.128024712545049,84000047,USA,1232.2448574843688,11.378067616269092
2020-04-15,Texas,US,2020-04-15 22:56:51,31.0545,-97.5635,15941,378,3150,15532.0,48,69.20732573487047,151810,1538,2.3574526937826112,84000048,USA,660.4868372295647,9.668699314767084
2020-04-15,Utah,US,2020-04-15 22:56:51,40.15,-111.8624,2548,20,218,2528.0,49,88.90805692627958,47614,221,0.7849293563579278,84000049,USA,1661.408250583939,8.673469387755102
2020-04-15,Vermont,US,2020-04-15 22:56:51,44.0459,-72.7107,759,29,15,730.0,50,124.30579553252504,11081,63,3.820816864295125,84000050,USA,1814.7991044741898,8.300395256916996
2020-04-15,Virgin Islands,US,2020-04-15 22:56:51,18.3358,-64.8963,51,1,44,50.0,78,47.5444680613044,382,,1.9607843137254901,850,VIR,356.1173882238878,
2020-04-15,Virginia,US,2020-04-15 22:56:51,37.7693,-78.17,6500,195,752,6305.0,51,82.20324943121675,44169,1298,3.0,84000051,USA,558.5900498657558,19.96923076923077
2020-04-15,Washington,US,2020-04-15 22:56:51,47.4009,-121.4905,10942,552,,10390.0,53,144.9386130267519,122854,645,5.044781575580332,84000053,USA,1627.333975944853,5.894717601900932
2020-04-15,West Virginia,US,2020-04-15 22:56:51,38.4912,-80.9545,702,10,211,692.0,54,53.06130470340847,17656,164,1.4245014245014245,84000054,USA,1334.5447234236183,23.36182336182336
2020-04-15,Wisconsin,US,2020-04-15 22:56:51,44.2685,-89.6165,3721,183,,3538.0,55,71.90934282281565,43047,1091,4.918032786885246,84000055,USA,831.8950498505094,29.320075248589088
2020-04-15,Wyoming,US,2020-04-15 22:56:51,42.756,-107.3025,287,1,129,286.0,56,57.718606709033864,6329,43,0.34843205574912894,84000056,USA,1272.8259995173357,14.982578397212544
2020-04-15,Recovered,US,,,,0,0,52096,-52096.0,,,,,,84070001,USA,,
2020-04-16,Alabama,US,2020-04-16 23:30:51,32.3182,-86.9023,4465,133,,4212.0,1,92.6657164787369,36391,553,3.0609896432681243,84000001,USA,776.1100318475752,12.727272727272727
2020-04-16,Alaska,US,2020-04-16 23:30:51,61.3707,-152.4044,300,9,110,291.0,2,50.18828973365075,8735,35,3.0,84000002,USA,1461.3157027447976,11.666666666666666
2020-04-16,American Samoa,US,,-14.270999999999999,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.3917075537822825,
2020-04-16,Arizona,US,2020-04-16 23:30:51,33.7298,-111.4312,4237,150,460,4087.0,4,58.210808305914355,47398,578,3.540240736370073,84000004,USA,651.186191192761,13.641727637479349
2020-04-16,Arkansas,US,2020-04-16 23:30:51,34.9697,-92.3731,1620,37,548,1583.0,5,62.57176923994999,22675,85,2.2839506172839505,84000005,USA,875.8116466147321,5.246913580246914
2020-04-16,California,US,2020-04-16 23:30:51,36.1162,-119.6816,27677,956,,26721.0,6,70.58906944442319,246400,5031,3.457744697763486,84000006,USA,628.4332373850444,18.177548144668858
2020-04-16,Colorado,US,2020-04-16 23:30:51,39.0598,-105.3111,8286,355,,7931.0,8,146.21975350165957,40533,1636,4.284335022930244,84000008,USA,715.2697645043166,19.744146753560223
2020-04-16,Connecticut,US,2020-04-16 23:30:51,41.5978,-72.7554,15884,971,,14913.0,9,445.51813079844624,53122,1926,6.113069755729035,84000009,USA,1489.9782261568284,12.125409216821959
2020-04-16,Delaware,US,2020-04-16 23:30:51,39.3185,-75.5071,2070,55,378,2015.0,10,212.57717475692263,13350,209,2.657004830917874,84000010,USA,1370.9687357511677,10.096618357487923
2020-04-16,Diamond Princess,US,2020-04-16 23:30:51,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
2020-04-16,District of Columbia,US,2020-04-16 23:30:51,38.8974,-77.0268,2350,81,552,2269.0,11,332.97957205748787,12150,313,3.4468085106382977,84000011,USA,1721.5752342546714,13.319148936170214
2020-04-16,Florida,US,2020-04-16 23:30:51,27.7663,-81.6868,23343,668,,22675.0,12,109.93940169190725,219248,3460,2.861671593197104,84000012,USA,1032.6005201622447,14.822430707278412
2020-04-16,Georgia,US,2020-04-16 23:30:51,33.0406,-83.6431,15669,587,,15082.0,13,154.53587803530252,67939,3108,3.746250558427468,84000013,USA,670.0499724194535,19.835343672219032
2020-04-16,Grand Princess,US,2020-04-16 23:30:51,,,103,0,0,103.0,99999,,,,0.0,84099999,USA,,
2020-04-16,Guam,US,2020-04-16 23:30:51,13.4443,144.7937,135,5,86,130.0,66,82.20229070383428,1005,9,3.7037037037037037,316,GUM,611.9503863507663,6.666666666666667
2020-04-16,Hawaii,US,2020-04-16 23:30:51,21.0943,-157.4983,530,9,359,521.0,15,37.435036085962146,20700,45,1.6981132075471699,84000015,USA,1462.0853716592762,8.49056603773585
2020-04-16,Idaho,US,2020-04-16 23:30:51,44.2405,-114.4788,1587,41,,1546.0,16,98.54100939026897,15831,143,2.58349086326402,84000016,USA,982.9884811955563,9.010712035286705
2020-04-16,Illinois,US,2020-04-16 23:30:51,40.3495,-88.9861,25734,1072,,24662.0,17,219.28051212829828,122589,4423,4.165695189243802,84000017,USA,1044.5861001513933,17.187378565322142
2020-04-16,Indiana,US,2020-04-16 23:30:51,39.8494,-86.2583,9542,477,,9065.0,18,145.8130921269182,51115,,4.998952001676797,84000018,USA,781.097904429619,
2020-04-16,Iowa,US,2020-04-16 23:30:51,42.0115,-93.2105,2141,60,987,2081.0,19,81.69532489822426,20675,175,2.802428771602055,84000019,USA,788.9074461797228,8.173750583839327
2020-04-16,Kansas,US,2020-04-16 23:30:51,38.5266,-96.7265,1615,80,,1535.0,20,66.2295652059801,16122,359,4.953560371517028,84000020,USA,661.147399536106,22.229102167182663
2020-04-16,Kentucky,US,2020-04-16 23:30:51,37.6681,-84.6701,2435,129,862,2306.0,21,71.13013367499167,28324,807,5.297741273100616,84000021,USA,827.3880518318127,33.14168377823409
2020-04-16,Louisiana,US,2020-04-16 23:30:51,31.1695,-91.8678,22532,1156,,21376.0,22,490.1173871601078,126586,1914,5.130481093555832,84000022,USA,2753.506105585363,8.494585478430677
2020-04-16,Maine,US,2020-04-16 23:30:51,44.6939,-69.3819,796,27,333,769.0,23,67.8020384904336,14872,130,3.391959798994975,84000023,USA,1266.7737643589555,16.331658291457288
2020-04-16,Maryland,US,2020-04-16 23:30:51,39.0639,-76.8021,10784,319,736,10465.0,24,181.44694855666052,58843,2451,2.958086053412463,84000024,USA,990.0670246587143,22.72811572700297
2020-04-16,Massachusetts,US,2020-04-16 23:30:51,42.2302,-71.5301,32181,1108,,31073.0,25,468.85298637542155,140773,3454,3.4430253876510983,84000025,USA,2050.9568208267992,10.733041235511637
2020-04-16,Michigan,US,2020-04-16 23:30:51,43.3266,-84.5361,28809,1996,617,26813.0,26,361.59236194028585,94286,3809,6.928390433545073,84000026,USA,1183.4182872679298,13.221562706098789
2020-04-16,Minnesota,US,2020-04-16 23:30:51,45.6945,-93.9002,1809,87,1020,1722.0,27,36.571712296060646,41675,475,4.8092868988391375,84000027,USA,842.5241072074779,26.257600884466555
2020-04-16,Mississippi,US,2020-04-16 23:30:51,32.7416,-89.6787,3624,129,,3495.0,28,125.17244023395918,38415,682,3.5596026490066226,84000028,USA,1326.8485903939134,18.81898454746137
2020-04-16,Missouri,US,2020-04-16 23:30:51,38.4561,-92.2884,5174,169,,5005.0,29,88.30171265045766,50648,1043,3.2663316582914574,84000029,USA,864.3805841361383,20.158484731349052
2020-04-16,Montana,US,2020-04-16 23:30:51,46.9219,-110.4544,415,7,218,408.0,30,47.922197446381986,9936,52,1.6867469879518073,84000030,USA,1147.3613345234974,12.53012048192771
2020-04-16,Nebraska,US,2020-04-16 23:30:51,41.1254,-98.2681,952,21,,931.0,31,62.41509711054815,12294,,2.2058823529411766,84000031,USA,806.0201721397889,
2020-04-16,Nevada,US,2020-04-16 23:30:51,38.3135,-117.0554,3214,137,,3077.0,32,106.54036517422864,28451,,4.262601120099564,84000032,USA,943.1175885413749,
2020-04-16,New Hampshire,US,2020-04-16 23:30:51,43.4525,-71.5639,1139,32,365,1107.0,33,85.75851486430729,12166,178,2.809482001755926,84000033,USA,916.0123721151558,15.62774363476734
2020-04-16,New Jersey,US,2020-04-16 23:30:51,40.2989,-74.521,75317,3518,,71799.0,34,847.9552903056566,151830,8224,4.670924226934158,84000034,USA,1709.3757282832275,10.919181592469164
2020-04-16,New Mexico,US,2020-04-16 23:30:51,34.8405,-106.2485,1484,36,353,1448.0,35,88.99374105340044,33394,215,2.4258760107816713,84000035,USA,2002.5990490143224,14.487870619946092
2020-04-16,New York,US,2020-04-16 23:30:51,42.1657,-74.9481,223691,14832,23887,208859.0,36,1326.6749797239493,550579,50450,6.630575213128825,84000036,USA,3265.3946008620474,22.553433084031095
2020-04-16,North Carolina,US,2020-04-16 23:30:51,35.6301,-79.8064,5639,150,,5489.0,37,56.85693760004033,70917,452,2.660046107465863,84000037,USA,715.0422847636212,8.015605603830467
2020-04-16,North Dakota,US,2020-04-16 23:30:51,47.5289,-99.78399999999999,393,9,163,384.0,38,64.80678343980554,11704,45,2.2900763358778624,84000038,USA,1930.0218661055576,11.450381679389313
2020-04-16,Northern Mariana Islands,US,2020-04-16 23:30:51,15.0979,145.6739,13,2,,11.0,69,23.574640940084144,40,,15.384615384615385,580,MNP,72.53735673872045,
2020-04-16,Ohio,US,2020-04-16 23:30:51,40.3888,-82.7649,8414,407,,8007.0,39,75.30074656385528,74840,2331,4.837176135013073,84000039,USA,669.7774985546624,27.703826955074874
2020-04-16,Oklahoma,US,2020-04-16 23:30:51,35.5653,-96.9289,2357,131,1240,2226.0,40,64.4405645835532,30899,528,5.557912600763682,84000040,USA,844.781079790925,22.40135765803988
2020-04-16,Oregon,US,2020-04-16 23:30:51,44.571999999999996,-122.0709,1736,64,,1672.0,41,43.32338259787566,34938,414,3.686635944700461,84000041,USA,871.9080306477994,23.847926267281107
2020-04-16,Pennsylvania,US,2020-04-16 23:30:51,40.5908,-77.2098,28258,841,,27417.0,42,224.49260563875407,141470,2512,2.976148347370656,84000042,USA,1123.8930186040957,8.889518012598202
2020-04-16,Puerto Rico,US,2020-04-16 23:30:51,18.2208,-66.5901,1043,56,,987.0,72,35.555913122211436,8358,,5.369127516778524,630,PRI,284.92456555651313,
